province_n,district_n,sector_nam,cell_name,mean,median,count,sum
Amajyepfo,Nyaruguru,Ruheru,Gitita,0.0,0.0,195,0.0
Amajyepfo,Nyaruguru,Ruheru,Kabere,0.06792786,0.0,132,8.966477
Amajyepfo,Nyaruguru,Ruheru,Remera,0.18242843,0.0,143,26.087267
Amajyepfo,Nyaruguru,Ruheru,Ruyenzi,0.044676773,0.0,120,5.3612127
Amajyepfo,Nyaruguru,Ruheru,Uwumusebeya,0.012459775,0.0,551,6.8653364
Amajyepfo,Nyaruguru,Ruramba,Gabiro,0.0,0.0,108,0.0
Amajyepfo,Nyaruguru,Ruramba,Giseke,0.0,0.0,120,0.0
Amajyepfo,Nyaruguru,Ruramba,Nyarugano,0.0,0.0,98,0.0
Amajyepfo,Nyaruguru,Ruramba,Rugogwe,0.0,0.0,81,0.0
Amajyepfo,Nyaruguru,Ruramba,Ruramba,0.0,0.0,132,0.0
Amajyepfo,Nyaruguru,Rusenge,Bunge,0.0,0.0,99,0.0
Amajyepfo,Nyaruguru,Rusenge,Cyuna,0.0,0.0,110,0.0
Amajyepfo,Nyaruguru,Rusenge,Gikunzi,0.0,0.0,99,0.0
Amajyepfo,Nyaruguru,Rusenge,Mariba,0.09295628,0.0,126,11.712492
Amajyepfo,Nyaruguru,Rusenge,Raranzige,0.18962602,0.0,121,22.944748
Amajyepfo,Nyaruguru,Rusenge,Rusenge,0.0,0.0,80,0.0
Amajyepfo,Ruhango,Bweramana,Buhanda,0.14357716,0.0,99,14.214139
Amajyepfo,Ruhango,Bweramana,Gitisi,0.02715998,0.0,70,1.9011986
Amajyepfo,Ruhango,Bweramana,Murama,0.11296353,0.0,190,21.46307
Amajyepfo,Ruhango,Bweramana,Rubona,0.0,0.0,110,0.0
Amajyepfo,Ruhango,Bweramana,Rwinyana,0.0,0.0,132,0.0
Amajyepfo,Ruhango,Byimana,Kamusenyi,0.64598,0.0,110,71.0578
Amajyepfo,Ruhango,Byimana,Kirengeri,0.40255985,0.0,96,38.645744
Amajyepfo,Ruhango,Byimana,Mahembe,0.13108037,0.0,88,11.535073
Amajyepfo,Ruhango,Byimana,Mpanda,0.08296138,0.0,70,5.8072968
Amajyepfo,Ruhango,Byimana,Muhororo,0.53737986,0.0,100,53.737984
Amajyepfo,Ruhango,Byimana,Ntenyo,0.20136595,0.0,120,24.163914
Amajyepfo,Ruhango,Byimana,Nyakabuye,0.28159454,0.0,99,27.87786
Amajyepfo,Ruhango,Kabagali,Bihembe,0.0,0.0,130,0.0
Amajyepfo,Ruhango,Kabagali,Karambi,0.14603093,0.0,112,16.355465
Amajyepfo,Ruhango,Kabagali,Munanira,0.0,0.0,99,0.0
Amajyepfo,Ruhango,Kabagali,Remera,0.0,0.0,99,0.0
Amajyepfo,Ruhango,Kabagali,Rwesero,0.0,0.0,132,0.0
Amajyepfo,Ruhango,Kabagali,Rwoga,0.016568644,0.0,88,1.4580406
Amajyepfo,Ruhango,Kinazi,Burima,0.34114805,0.0,120,40.937767
Amajyepfo,Ruhango,Kinazi,Gisali,0.002846267,0.0,196,0.55786836
Amajyepfo,Ruhango,Kinazi,Kinazi,0.012077727,0.0,170,2.0532136
Amajyepfo,Ruhango,Kinazi,Rubona,0.00326846,0.0,165,0.5392959
Amajyepfo,Ruhango,Kinazi,Rutabo,0.094490536,0.0,154,14.551542
Amajyepfo,Ruhango,Kinihira,Bweramvura,0.0,0.0,121,0.0
Amajyepfo,Ruhango,Kinihira,Gitinda,0.0,0.0,140,0.0
Amajyepfo,Ruhango,Kinihira,Kirwa,0.004953136,0.0,126,0.62409514
Amajyepfo,Ruhango,Kinihira,Muyunzwe,0.07670952,0.0,88,6.7504377
Amajyepfo,Ruhango,Kinihira,Nyakogo,0.17433566,0.0,81,14.121188
Amajyepfo,Ruhango,Kinihira,Rukina,0.0,0.0,99,0.0
Amajyepfo,Ruhango,Mbuye,Cyanza,0.0,0.0,56,0.0
Amajyepfo,Ruhango,Mbuye,Gisanga,0.0,0.0,90,0.0
Amajyepfo,Ruhango,Mbuye,Kabuga,0.0,0.0,81,0.0
Amajyepfo,Ruhango,Mbuye,Kizibere,0.05874953,0.0,156,9.164927
Amajyepfo,Ruhango,Mbuye,Mbuye,0.038279053,0.0,104,3.9810216
Amajyepfo,Ruhango,Mbuye,Mwendo,0.008402543,0.0,182,1.5292629
Amajyepfo,Ruhango,Mbuye,Nyakarekare,0.08226018,0.0,121,9.953482
Amajyepfo,Ruhango,Mwendo,Gafunzo,0.0,0.0,117,0.0
Amajyepfo,Ruhango,Mwendo,Gishweru,0.0,0.0,42,0.0
Amajyepfo,Ruhango,Mwendo,Kamujisho,0.0,0.0,63,0.0
Amajyepfo,Ruhango,Mwendo,Kigarama,0.0,0.0,56,0.0
Amajyepfo,Ruhango,Mwendo,Kubutare,0.00923405,0.0,49,0.45246845
Amajyepfo,Ruhango,Mwendo,Mutara,0.0,0.0,132,0.0
Amajyepfo,Ruhango,Mwendo,Nyabibugu,0.0,0.0,110,0.0
Amajyepfo,Ruhango,Mwendo,Saruheshyi,0.007313021,0.0,84,0.61429375
Amajyepfo,Ruhango,Ntongwe,Gako,0.0,0.0,132,0.0
Amajyepfo,Ruhango,Ntongwe,Kareba,0.0,0.0,80,0.0
Amajyepfo,Ruhango,Ntongwe,Kayenzi,0.0,0.0,96,0.0
Amajyepfo,Ruhango,Ntongwe,Kebero,0.0,0.0,105,0.0
Amajyepfo,Ruhango,Ntongwe,Nyagisozi,0.0,0.0,49,0.0
Amajyepfo,Ruhango,Ntongwe,Nyakabungo,0.015510236,0.0,180,2.7918425
Amajyepfo,Ruhango,Ntongwe,Nyarurama,0.0,0.0,156,0.0
Amajyepfo,Ruhango,Ruhango,Buhoro,0.2709307,0.0,140,37.930298
Amajyepfo,Ruhango,Ruhango,Bunyogombe,0.021357378,0.0,120,2.5628853
Amajyepfo,Ruhango,Ruhango,Gikoma,0.0,0.0,77,0.0
Amajyepfo,Ruhango,Ruhango,Munini,0.6392461,0.0,135,86.298225
Amajyepfo,Ruhango,Ruhango,Musamo,0.15438366,0.0,143,22.076862
Amajyepfo,Ruhango,Ruhango,Nyamagana,0.77470684,0.0,165,127.82663
Amajyepfo,Ruhango,Ruhango,Rwoga,0.3160073,0.0,135,42.660984
Amajyepfo,Ruhango,Ruhango,Tambwe,0.0,0.0,108,0.0
Iburasirazuba,Bugesera,Gashora,Biryogo,0.25194377,0.0,247,62.230114
Iburasirazuba,Bugesera,Gashora,Kabuye,0.034293544,0.0,169,5.795609
Iburasirazuba,Bugesera,Gashora,Kagomasi,0.20275979,0.0,144,29.197409
Iburasirazuba,Bugesera,Gashora,Mwendo,0.2440058,0.0,304,74.177765
Iburasirazuba,Bugesera,Gashora,Ramiro,0.7104051,0.0,264,187.54695
Iburasirazuba,Bugesera,Juru,Juru,0.12920336,0.0,210,27.132708
Iburasirazuba,Bugesera,Juru,Kabukuba,0.33981875,0.0,238,80.87686
Iburasirazuba,Bugesera,Juru,Mugorore,0.0,0.0,195,0.0
Iburasirazuba,Bugesera,Juru,Musovu,0.0067681754,0.0,132,0.8933992
Iburasirazuba,Bugesera,Juru,Rwinume,0.09138535,0.0,143,13.068105
Iburasirazuba,Bugesera,Kamabuye,Biharagu,0.0,0.0,260,0.0
Iburasirazuba,Bugesera,Kamabuye,Burenge,0.0,0.0,180,0.0
Iburasirazuba,Bugesera,Kamabuye,Kampeka,0.026025593,0.0,437,11.373184
Iburasirazuba,Bugesera,Kamabuye,Nyakayaga,0.0,0.0,120,0.0
Iburasirazuba,Bugesera,Kamabuye,Tunda,0.0,0.0,100,0.0
Iburasirazuba,Bugesera,Mareba,Bushenyi,0.0,0.0,180,0.0
Iburasirazuba,Bugesera,Mareba,Gakomeye,0.023579469,0.0,91,2.1457317
Iburasirazuba,Bugesera,Mareba,Nyamigina,0.0,0.0,70,0.0
Iburasirazuba,Bugesera,Mareba,Rango,0.1850885,0.0,120,22.21062
Iburasirazuba,Bugesera,Mareba,Rugarama,0.10902675,0.0,90,9.8124075
Iburasirazuba,Bugesera,Mayange,Gakamba,0.6041473,0.0,168,101.49675
Iburasirazuba,Bugesera,Mayange,Kagenge,0.938245,0.0,182,170.76059
Iburasirazuba,Bugesera,Mayange,Kibenga,0.33732516,0.0,135,45.538895
Iburasirazuba,Bugesera,Mayange,Kibirizi,0.22825563,0.0,252,57.52042
Iburasirazuba,Bugesera,Mayange,Mbyo,0.57103616,0.0,693,395.72806
Iburasirazuba,Bugesera,Musenyi,Gicaca,0.02969782,0.0,154,4.5734644
Iburasirazuba,Bugesera,Musenyi,Musenyi,0.061060775,0.0,252,15.387316
Iburasirazuba,Bugesera,Musenyi,Nyagihunika,0.15370186,0.0,150,23.055279
Iburasirazuba,Bugesera,Musenyi,Rulindo,0.0025448285,0.0,231,0.5878554
Iburasirazuba,Bugesera,Mwogo,Bitaba,0.08307357,0.0,130,10.799564
Iburasirazuba,Bugesera,Mwogo,Kagasa,0.2586897,0.0,108,27.938488
Iburasirazuba,Bugesera,Mwogo,Rugunga,0.25212,0.0,176,44.373116
Iburasirazuba,Bugesera,Mwogo,Rurenge,0.31784502,0.0,156,49.583824
Iburasirazuba,Bugesera,Ngeruka,Gihembe,0.014493438,0.0,210,3.043622
Iburasirazuba,Bugesera,Ngeruka,Murama,0.0020020413,0.0,272,0.54455525
Iburasirazuba,Bugesera,Ngeruka,Ngeruka,0.0054384596,0.0,192,1.0441842
Iburasirazuba,Bugesera,Ngeruka,Nyakayenzi,0.02351226,0.0,168,3.9500594
Iburasirazuba,Bugesera,Ngeruka,Rutonde,0.0,0.0,132,0.0
Iburasirazuba,Bugesera,Ntarama,Cyugaro,0.47055665,0.0,180,84.700195
Iburasirazuba,Bugesera,Ntarama,Kanzenze,1.605423,0.0,224,359.61475
Iburasirazuba,Bugesera,Ntarama,Kibungo,0.1669233,0.0,169,28.210037
Iburasirazuba,Bugesera,Nyamata,Kanazi,0.5976597,0.0,168,100.40683
Iburasirazuba,Bugesera,Nyamata,Kayumba,0.46852076,0.0,456,213.64546
Iburasirazuba,Bugesera,Nyamata,Maranyundo,0.76346827,0.0,140,106.88556
Iburasirazuba,Bugesera,Nyamata,Murama,0.14076813,0.0,196,27.590553
Iburasirazuba,Bugesera,Nyamata,Nyamatay'Umujyi,2.0383127,0.0,165,336.3216
Iburasirazuba,Bugesera,Nyarugenge,Gihinga,0.046925765,0.0,110,5.1618342
Iburasirazuba,Bugesera,Nyarugenge,Kabuye,0.12284171,0.0,96,11.792804
Iburasirazuba,Bugesera,Nyarugenge,Murambi,0.06317152,0.0,110,6.9488673
Iburasirazuba,Bugesera,Nyarugenge,Ngenda,0.06831714,0.0,117,7.9931054
Iburasirazuba,Bugesera,Nyarugenge,Rugando,0.051846184,0.0,80,4.1476946
Iburasirazuba,Bugesera,Rilima,Kabeza,0.23005204,0.0,192,44.16999
Iburasirazuba,Bugesera,Rilima,Karera,0.6946217,0.0,110,76.40839
Iburasirazuba,Bugesera,Rilima,Kimaranzara,0.23252557,0.0,190,44.17986
Iburasirazuba,Bugesera,Rilima,Ntarama,0.34403715,0.0,180,61.926685
Iburasirazuba,Bugesera,Rilima,Nyabagendwa,0.3334974,0.0,196,65.36549
Iburasirazuba,Bugesera,Ruhuha,Bihari,0.0,0.0,88,0.0
Iburasirazuba,Bugesera,Ruhuha,Gatanga,0.1122159,0.0,88,9.874999
Iburasirazuba,Bugesera,Ruhuha,Gikundamvura,0.11015172,0.0,77,8.481683
Iburasirazuba,Bugesera,Ruhuha,Kindama,0.20146768,0.0,156,31.428957
Iburasirazuba,Bugesera,Ruhuha,Ruhuha,0.47889015,0.0,48,22.986727
Iburasirazuba,Bugesera,Rweru,Batima,0.14927939,0.0,204,30.452995
Iburasirazuba,Bugesera,Rweru,Kintambwe,0.0036999818,0.0,1150,4.254979
Iburasirazuba,Bugesera,Rweru,Mazane,0.0,0.0,63,0.0
Iburasirazuba,Bugesera,Rweru,Nemba,0.117979854,0.0,589,69.490135
Iburasirazuba,Bugesera,Rweru,Nkanga,0.029330662,0.0,336,9.855103
Iburasirazuba,Bugesera,Rweru,Sharita,0.0,0.0,120,0.0
Iburasirazuba,Bugesera,Shyara,Kabagugu,0.0,0.0,90,0.0
Iburasirazuba,Bugesera,Shyara,Kamabuye,0.0067170127,0.0,88,0.5910971
Iburasirazuba,Bugesera,Shyara,Nziranziza,0.0,0.0,66,0.0
Iburasirazuba,Bugesera,Shyara,Rebero,0.005440322,0.0,84,0.45698705
Iburasirazuba,Bugesera,Shyara,Rutare,0.0,0.0,72,0.0
Iburasirazuba,Gatsibo,Gasange,Kigabiro,0.0067505566,0.0,160,1.0800891
Iburasirazuba,Gatsibo,Gasange,Kimana,0.0,0.0,90,0.0
Iburasirazuba,Gatsibo,Gasange,Teme,0.0,0.0,110,0.0
Iburasirazuba,Gatsibo,Gasange,Viro,0.0,0.0,108,0.0
Iburasirazuba,Gatsibo,Gatsibo,Gatsibo,0.0062716096,0.0,156,0.9783711
Iburasirazuba,Gatsibo,Gatsibo,Manishya,0.040528703,0.0,110,4.4581575
Iburasirazuba,Gatsibo,Gatsibo,Mugera,0.11200567,0.0,112,12.544636
Iburasirazuba,Gatsibo,Gatsibo,Nyabicwamba,0.06389513,0.0,156,9.96764
Iburasirazuba,Gatsibo,Gatsibo,Nyagahanga,0.03619719,0.0,150,5.4295783
Iburasirazuba,Gatsibo,Gitoki,Bukomane,0.15718386,0.0,132,20.748268
Iburasirazuba,Gatsibo,Gitoki,Cyabusheshe,0.0,0.0,165,0.0
Iburasirazuba,Gatsibo,Gitoki,Karubungo,0.0,0.0,140,0.0
Iburasirazuba,Gatsibo,Gitoki,Mpondwa,0.0,0.0,169,0.0
Iburasirazuba,Gatsibo,Gitoki,Nyamirama,0.05812393,0.0,156,9.067333
Iburasirazuba,Gatsibo,Gitoki,Rubira,0.0092906635,0.0,120,1.1148796
Iburasirazuba,Gatsibo,Kabarore,Kabarore,0.33336413,0.0,153,51.00471
Iburasirazuba,Gatsibo,Kabarore,Kabeza,0.08322228,0.0,66,5.4926705
Iburasirazuba,Gatsibo,Kabarore,Kabeza(1),0.040020697,0.0,88,3.5218213
Iburasirazuba,Gatsibo,Kabarore,Kabeza(2),0.024301952,0.0,64,1.5553249
Iburasirazuba,Gatsibo,Kabarore,Karenge,0.45343247,0.0,156,70.735466
Iburasirazuba,Gatsibo,Kabarore,Marimba,0.064700246,0.0,169,10.934341
Iburasirazuba,Gatsibo,Kabarore,Nyabikiri,0.25918016,0.0,874,226.52347
Iburasirazuba,Gatsibo,Kabarore,Simbwa,0.07147325,0.0,484,34.593052
Iburasirazuba,Gatsibo,Kageyo,Busetsa,0.010611185,0.0,225,2.3875165
Iburasirazuba,Gatsibo,Kageyo,Gituza,0.0,0.0,156,0.0
Iburasirazuba,Gatsibo,Kageyo,Kintu,0.0,0.0,144,0.0
Iburasirazuba,Gatsibo,Kageyo,Nyagisozi,0.0,0.0,132,0.0
Iburasirazuba,Gatsibo,Kiramuruzi,Akabuga,0.20419897,0.0,99,20.215698
Iburasirazuba,Gatsibo,Kiramuruzi,Gakenke,0.43032447,0.0,121,52.06926
Iburasirazuba,Gatsibo,Kiramuruzi,Gakoni,0.012647669,0.0,96,1.2141762
Iburasirazuba,Gatsibo,Kiramuruzi,Nyabisindu,0.0,0.0,195,0.0
Iburasirazuba,Gatsibo,Kiziguro,Agakomeye,0.325449,0.0,169,55.000877
Iburasirazuba,Gatsibo,Kiziguro,Mbogo,0.0,0.0,120,0.0
Iburasirazuba,Gatsibo,Kiziguro,Ndatemwa,0.18888965,0.0,266,50.244648
Iburasirazuba,Gatsibo,Kiziguro,Rubona,0.14123815,0.0,144,20.338295
Iburasirazuba,Gatsibo,Muhura,Bibare,0.0,0.0,120,0.0
Iburasirazuba,Gatsibo,Muhura,Gakorokombe,0.0,0.0,99,0.0
Iburasirazuba,Gatsibo,Muhura,Mamfu,0.0,0.0,77,0.0
Iburasirazuba,Gatsibo,Muhura,Rumuli,0.0082499795,0.0,130,1.0724974
Iburasirazuba,Gatsibo,Muhura,Taba,0.043483667,0.0,224,9.740341
Iburasirazuba,Gatsibo,Murambi,Murambi,0.0,0.0,169,0.0
Iburasirazuba,Gatsibo,Murambi,Nyamiyaga,0.0,0.0,135,0.0
Iburasirazuba,Gatsibo,Murambi,Rwankuba,0.0,0.0,156,0.0
Iburasirazuba,Gatsibo,Murambi,Rwimitereri,0.0,0.0,110,0.0
Iburasirazuba,Gatsibo,Ngarama,Bugamba,0.069046356,0.0,66,4.5570593
Iburasirazuba,Gatsibo,Ngarama,Karambi,0.0,0.0,143,0.0
Iburasirazuba,Gatsibo,Ngarama,Kigasha,0.0,0.0,210,0.0
Iburasirazuba,Gatsibo,Ngarama,Ngarama,0.26174176,0.0,100,26.174175
Iburasirazuba,Gatsibo,Ngarama,Nyarubungo,0.040647,0.0,182,7.397754
Iburasirazuba,Gatsibo,Nyagihanga,Gitinda,0.0,0.0,54,0.0
Iburasirazuba,Gatsibo,Nyagihanga,Kibare,0.0,0.0,144,0.0
Iburasirazuba,Gatsibo,Nyagihanga,Mayange,0.018325718,0.0,96,1.759269
Iburasirazuba,Gatsibo,Nyagihanga,Murambi,0.0,0.0,180,0.0
Iburasirazuba,Gatsibo,Nyagihanga,Nyagitabire,0.0,0.0,120,0.0
Iburasirazuba,Gatsibo,Nyagihanga,Nyamirama,0.0,0.0,150,0.0
Iburasirazuba,Gatsibo,Remera,Bushobora,0.0,0.0,90,0.0
Iburasirazuba,Gatsibo,Remera,Butiruka,0.0,0.0,80,0.0
Iburasirazuba,Gatsibo,Remera,Kigabiro,0.0,0.0,168,0.0
Iburasirazuba,Gatsibo,Remera,Nyagakombe,0.0,0.0,72,0.0
Iburasirazuba,Gatsibo,Remera,Rurenge,0.0,0.0,66,0.0
Iburasirazuba,Gatsibo,Remera,Rwarenga,0.0,0.0,120,0.0
Iburasirazuba,Gatsibo,Rugarama,Bugarama,0.100149274,0.0,120,12.017913
Iburasirazuba,Gatsibo,Rugarama,Gihuta,0.2519825,0.0,91,22.930408
Iburasirazuba,Gatsibo,Rugarama,Kanyangese,0.10884507,0.0,234,25.469746
Iburasirazuba,Gatsibo,Rugarama,Matare,0.012659739,0.0,121,1.5318284
Iburasirazuba,Gatsibo,Rugarama,Matunguru,0.0,0.0,187,0.0
Iburasirazuba,Gatsibo,Rugarama,Remera,0.0,0.0,121,0.0
Iburasirazuba,Gatsibo,Rwimbogo,Kiburara,0.18383397,0.0,112,20.589405
Iburasirazuba,Gatsibo,Rwimbogo,Munini,0.001308732,0.0,4284,5.606608
Iburasirazuba,Gatsibo,Rwimbogo,Nyamatete,0.0,0.0,1035,0.0
Iburasirazuba,Gatsibo,Rwimbogo,Rwikiniro,0.002317789,0.0,1500,3.4766836
Iburasirazuba,Kayonza,Gahini,Juru,0.0049413457,0.0,299,1.4774623
Iburasirazuba,Kayonza,Gahini,Kahi,0.000815217,0.0,1225,0.9986408
Iburasirazuba,Kayonza,Gahini,Kiyenzi,0.12740313,0.0,208,26.499851
Iburasirazuba,Kayonza,Gahini,Urugarama,0.22573702,0.0,270,60.948997
Iburasirazuba,Kayonza,Kabare,Cyarubare,0.015020718,0.0,510,7.6605663
Iburasirazuba,Kayonza,Kabare,Gitara,0.0,0.0,171,0.0
Iburasirazuba,Kayonza,Kabare,Kirehe,0.0016767571,0.0,256,0.42924982
Iburasirazuba,Kayonza,Kabare,Rubimba,0.0,0.0,110,0.0
Iburasirazuba,Kayonza,Kabare,Rubimba(1),0.0,0.0,42,0.0
Iburasirazuba,Kayonza,Kabare,Rubimba(2),0.0,0.0,30,0.0
Iburasirazuba,Kayonza,Kabare,Rubumba,0.0016230601,0.0,294,0.47717968
Iburasirazuba,Kayonza,Kabarondo,Cyabajwa,0.30739638,0.0,135,41.498512
Iburasirazuba,Kayonza,Kabarondo,Cyinzovu,0.31721735,0.0,192,60.90573
Iburasirazuba,Kayonza,Kabarondo,Kabura,0.0,0.0,132,0.0
Iburasirazuba,Kayonza,Kabarondo,Rusera,0.30382583,0.0,70,21.267807
Iburasirazuba,Kayonza,Mukarange,Bwiza,0.80522484,0.0,84,67.638885
Iburasirazuba,Kayonza,Mukarange,Kayonza,1.2120279,0.0,144,174.53201
Iburasirazuba,Kayonza,Mukarange,Mburabuturo,0.119551666,0.0,110,13.150683
Iburasirazuba,Kayonza,Mukarange,Nyagatovu,0.8723593,0.0,117,102.06603
Iburasirazuba,Kayonza,Mukarange,Rugendabari,0.18586522,0.0,121,22.489693
Iburasirazuba,Kayonza,Murama,Bunyentongo,0.013061195,0.0,270,3.5265226
Iburasirazuba,Kayonza,Murama,Muko,0.0,0.0,99,0.0
Iburasirazuba,Kayonza,Murama,Murama,0.0120797455,0.0,136,1.6428454
Iburasirazuba,Kayonza,Murama,Nyakanazi,0.0,0.0,110,0.0
Iburasirazuba,Kayonza,Murama,Rusave,0.01873138,0.0,136,2.5474677
Iburasirazuba,Kayonza,Murundi,Buhabwa,0.00012434917,0.0,3002,0.37329623
Iburasirazuba,Kayonza,Murundi,Karambi,0.0309123,0.0,272,8.408146
Iburasirazuba,Kayonza,Murundi,Murundi,0.0012722836,0.0,336,0.42748728
Iburasirazuba,Kayonza,Murundi,Ryamanyoni,0.007439937,0.0,420,3.1247735
Iburasirazuba,Kayonza,Mwiri,Kageyo,0.0058288327,0.0,2964,17.27666
Iburasirazuba,Kayonza,Mwiri,Migera,0.0038517788,0.0,144,0.55465615
Iburasirazuba,Kayonza,Mwiri,Nyamugari,0.008578037,0.0,456,3.9115849
Iburasirazuba,Kayonza,Mwiri,Nyawera,0.009157364,0.0,270,2.4724884
Iburasirazuba,Kayonza,Ndego,Byimana,0.007098843,0.0,195,1.3842744
Iburasirazuba,Kayonza,Ndego,Isangano,0.008261607,0.0,600,4.9569645
Iburasirazuba,Kayonza,Ndego,Karambi,0.0043101916,0.0,420,1.8102804
Iburasirazuba,Kayonza,Ndego,Kiyovu,0.010265839,0.0,648,6.652264
Iburasirazuba,Kayonza,Nyamirama,Gikaya,0.19121197,0.0,156,29.829067
Iburasirazuba,Kayonza,Nyamirama,Musumba,0.11457853,0.0,216,24.748962
Iburasirazuba,Kayonza,Nyamirama,Rurambi,0.19736226,0.0,216,42.63025
Iburasirazuba,Kayonza,Nyamirama,Shyogo,0.2518369,0.0,90,22.665321
Iburasirazuba,Kayonza,Rukara,Kawangire,0.14862694,0.0,195,28.982254
Iburasirazuba,Kayonza,Rukara,Rukara,0.13104872,0.0,342,44.818665
Iburasirazuba,Kayonza,Rukara,Rwimishinya,0.002996537,0.0,187,0.5603524
Iburasirazuba,Kayonza,Ruramira,Bugambira,0.0,0.0,91,0.0
Iburasirazuba,Kayonza,Ruramira,Nkamba,0.06305184,0.0,104,6.5573916
Iburasirazuba,Kayonza,Ruramira,Ruyonza,0.0,0.0,84,0.0
Iburasirazuba,Kayonza,Ruramira,Umubuga,0.0,0.0,105,0.0
Iburasirazuba,Kayonza,Rwinkwavu,Gihinga,0.0022595061,0.0,196,0.4428632
Iburasirazuba,Kayonza,Rwinkwavu,Mbarara,0.042372998,0.0,120,5.0847597
Iburasirazuba,Kayonza,Rwinkwavu,Mukoyoyo,0.04028879,0.0,368,14.826275
Iburasirazuba,Kayonza,Rwinkwavu,Nkondo,0.06158395,0.0,374,23.032398
Iburasirazuba,Kirehe,Gahara,Butezi,0.0,0.0,198,0.0
Iburasirazuba,Kirehe,Gahara,Muhamba,0.0,0.0,150,0.0
Iburasirazuba,Kirehe,Gahara,Murehe,0.0038155604,0.0,252,0.9615212
Iburasirazuba,Kirehe,Gahara,Nyagasenyi,0.0,0.0,234,0.0
Iburasirazuba,Kirehe,Gahara,Nyakagezi,0.0,0.0,121,0.0
Iburasirazuba,Kirehe,Gahara,Rubimba,0.031849485,0.0,168,5.3507137
Iburasirazuba,Kirehe,Gatore,Curazo,0.0,0.0,96,0.0
Iburasirazuba,Kirehe,Gatore,Cyunuzi,0.43767914,0.0,81,35.45201
Iburasirazuba,Kirehe,Gatore,Muganza,0.17321305,0.0,110,19.053436
Iburasirazuba,Kirehe,Gatore,Nyamiryango,0.2834941,0.0,70,19.844587
Iburasirazuba,Kirehe,Gatore,Rwabutazi,0.0,0.0,91,0.0
Iburasirazuba,Kirehe,Gatore,Rwantonde,0.0,0.0,286,0.0
Iburasirazuba,Kirehe,Kigarama,Cyanya,0.026696315,0.0,234,6.2469378
Iburasirazuba,Kirehe,Kigarama,Kigarama,0.0,0.0,234,0.0
Iburasirazuba,Kirehe,Kigarama,Kiremera,0.06377026,0.0,247,15.751253
Iburasirazuba,Kirehe,Kigarama,Nyakerera,0.0048239944,0.0,255,1.2301185
Iburasirazuba,Kirehe,Kigarama,Nyankurazo,0.19175793,0.0,204,39.118618
Iburasirazuba,Kirehe,Kigina,Gatarama,0.2626426,0.0,130,34.143536
Iburasirazuba,Kirehe,Kigina,Rugarama,0.0,0.0,195,0.0
Iburasirazuba,Kirehe,Kigina,Ruhanga,0.49039298,0.0,160,78.462875
Iburasirazuba,Kirehe,Kigina,Rwanteru,0.1301101,0.0,234,30.445765
Iburasirazuba,Kirehe,Kirehe,Gahama,0.29752135,0.0,108,32.132305
Iburasirazuba,Kirehe,Kirehe,Kirehe,0.20967916,0.0,90,18.871124
Iburasirazuba,Kirehe,Kirehe,Nyabigega,0.07396615,0.0,91,6.73092
Iburasirazuba,Kirehe,Kirehe,Nyabikokora,0.40126434,0.0,144,57.782066
Iburasirazuba,Kirehe,Kirehe,Rwesero,0.0,0.0,70,0.0
Iburasirazuba,Kirehe,Mahama,Kamombo,0.15093711,0.0,117,17.659641
Iburasirazuba,Kirehe,Mahama,Mwoga,0.026119722,0.0,195,5.0933456
Iburasirazuba,Kirehe,Mahama,Saruhembe,0.0049349116,0.0,231,1.1399646
Iburasirazuba,Kirehe,Mahama,Umunini,0.3937825,0.0,108,42.52851
Iburasirazuba,Kirehe,Mpanga,Bwiyorere,0.0,0.0,408,0.0
Iburasirazuba,Kirehe,Mpanga,Kankobwa,0.0,0.0,180,0.0
Iburasirazuba,Kirehe,Mpanga,Mpanga,0.031790078,0.0,405,12.874981
Iburasirazuba,Kirehe,Mpanga,Mushongi,0.0087319575,0.0,646,5.640845
Iburasirazuba,Kirehe,Mpanga,Nasho,0.023546927,0.0,493,11.608635
Iburasirazuba,Kirehe,Mpanga,Nyakabungo,0.0,0.0,391,0.0
Iburasirazuba,Kirehe,Mpanga,Rubaya,0.0,0.0,143,0.0
Iburasirazuba,Kirehe,Musaza,Gasarabwayi,0.03204101,0.0,154,4.934315
Iburasirazuba,Kirehe,Musaza,Kabuga,0.0,0.0,253,0.0
Iburasirazuba,Kirehe,Musaza,Mubuga,0.0069937743,0.0,255,1.7834125
Iburasirazuba,Kirehe,Musaza,Musaza,0.048991308,0.0,120,5.878957
Iburasirazuba,Kirehe,Musaza,Nganda,0.0,0.0,198,0.0
Iburasirazuba,Kirehe,Mushikiri,Bisagara,0.0027834328,0.0,182,0.50658476
Iburasirazuba,Kirehe,Mushikiri,Cyamigurwa,0.0,0.0,100,0.0
Iburasirazuba,Kirehe,Mushikiri,Rugarama,0.0,0.0,221,0.0
Iburasirazuba,Kirehe,Mushikiri,Rwanyamuhanga,0.0,0.0,99,0.0
Iburasirazuba,Kirehe,Mushikiri,Rwayikona,0.0,0.0,315,0.0
Iburasirazuba,Kirehe,Nasho,Cyambwe,0.08438182,0.0,208,17.551418
Iburasirazuba,Kirehe,Nasho,Kagese,0.0,0.0,210,0.0
Iburasirazuba,Kirehe,Nasho,Ntaruka,0.0,0.0,238,0.0
Iburasirazuba,Kirehe,Nasho,Rubirizi,0.03581667,0.0,336,12.034401
